Time,longitude,latitude
1153,116.23538,39.90628
1154,116.2677,39.94431
1155,116.26836,39.89824
1156,116.30145,39.89516
1157,116.25844,39.86366
1158,116.27843,39.93095
1159,116.45523,39.93264
1160,116.35058,39.90377
1161,116.47099,39.9215
1162,116.35801,39.88788
1163,116.49884,40.00217
1164,116.48385,39.93213
1165,116.61228,40.11571
1166,116.42868,39.95821
1167,116.54519,40.10668
1168,116.46629,39.99309
1169,116.57397,40.12714
1170,116.40276,39.89849
1171,116.4451,39.90717
1172,116.28065,39.92631
1173,116.38383,39.88377
1174,116.51724,40.02365
1175,116.3071,40.02736
1176,116.37146,39.85546
1177,116.34621,39.93926
1178,116.39776,39.94751
1179,116.31321,39.85391
1180,116.32616,39.92682
1181,116.31763,39.88868
1182,116.39956,39.96741
1183,116.27664,39.86379
1184,116.33453,39.86688
1185,116.39973,39.82089
1186,116.31905,39.97524
1187,116.35865,39.94507
1188,116.44053,39.93229
1189,116.22967,39.92394
1190,116.55594,40.01593
1191,116.4131,39.88582
1192,116.29217,39.94521
1193,116.42163,40.07804
1194,116.30252,39.95825
1195,116.41272,40.02095
1196,116.41214,39.91449
1197,116.26906,39.92595
1198,116.40392,39.88683
1199,116.30853,40.03605
1200,116.45055,39.82822
1201,116.3698,39.89853
1202,116.55044,40.07229
1203,116.47199,39.90754
1204,116.42781,39.93399
1205,116.49707,39.96127
1206,116.38426,39.96682
1207,116.47304,39.91463
1208,116.39585,40.11348
1209,116.40892,39.94781
1210,116.57833,40.11814
1211,116.31629,40.07823
1212,116.40725,40.05143
1213,116.40168,40.16279
1214,116.31785,39.88868
1215,116.38064,39.84861
1216,116.27634,39.85739
1217,116.29303,39.77817
1218,116.34221,39.89482
1219,116.30499,39.87959
1220,116.26358,39.84584
1221,116.2773,39.90754
1222,116.58294,40.07951
1223,116.35793,39.86918
1224,116.48634,39.79283
1225,116.50403,39.98722
1226,116.4732,39.7946
1227,116.42176,39.78197
1228,116.43954,39.84886
1229,116.33724,39.98544
1230,116.26893,40.00164
1231,116.29998,39.89547
1232,116.38564,39.9478
1233,116.58084,40.07651
1234,116.38348,39.85515
1235,116.31884,39.965
1236,116.51109,39.92484
1237,116.54374,40.0589
1238,116.38567,39.90443
1239,116.41032,40.00797
1240,116.36825,39.90968
1241,116.32408,39.79803
1242,116.41139,39.79182
1243,116.41467,39.88178
1244,116.31013,39.94672
1245,116.3856,39.86986
1246,116.36588,39.77322
1247,116.32988,39.82055
1248,116.45868,39.98163
1249,116.39565,39.97053
1250,116.43347,40.0196
1251,116.44187,39.83118
1252,116.22303,40.04258
1253,116.45655,39.99773
1254,116.46063,39.90332
1255,116.47822,40.0113
1256,116.46228,39.92823
1257,116.4351,39.92278
1258,116.5826,40.06245
1259,116.41798,39.98032
1260,116.31265,39.85433
1261,116.42915,39.9038
1262,116.33737,39.90585
1263,116.41865,39.96695
1264,116.35267,39.93788
1265,116.32845,39.90974
1266,116.44054,39.92193
1267,116.55751,39.92083
1268,116.41155,39.90841
1269,116.40731,39.86735
1270,116.3768,39.92304
1271,116.39822,39.8345
1272,116.4533,39.95285
1273,116.36195,39.9332
1274,116.40722,39.87047
1275,116.35408,39.89072
1276,116.44752,39.98025
1277,116.40498,39.8525
1278,116.36587,39.8586
1279,116.48352,39.92128
1280,116.45795,39.87567
1281,116.32929,39.90937
1282,116.30345,39.95117
1283,116.58272,40.05053
1284,116.3521,39.9224
1285,116.39817,39.96727
1286,116.44581,39.95014
1287,116.37227,39.9566
1288,116.40185,39.95568
1289,116.4514,39.93242
1290,116.34997,39.93051
1291,116.37312,39.94187
1292,116.54092,40.05698
1293,116.48399,39.90999
1294,116.40903,39.90692
1295,116.45066,39.95055
1296,116.34223,39.949
1297,116.34751,39.87876
1298,116.44932,39.93799
1299,116.47215,39.97785
1300,116.35879,39.92208
1301,116.4584,39.94871
1302,116.43136,39.91627
1303,116.52894,40.04366
1304,116.42577,39.92754
1305,116.31206,39.97278
1306,116.58657,40.0792
1307,116.35491,39.94406
1308,116.32737,39.9813
1309,116.41488,39.87235
1310,116.43692,39.89113
1311,116.40197,39.95785
1312,116.44667,39.92242
1313,116.57814,40.02107
1314,116.35489,39.95098
1315,116.26402,40.02179
1316,116.45054,39.99715
1317,116.25969,39.8539
1318,116.46101,39.94654
1319,116.65154,40.11769
1320,116.3882,39.97194
1321,116.66575,40.11468
1322,116.46725,39.9819
1323,116.41535,39.99742
1324,116.5668,40.07067
1325,116.31032,39.88658
1326,116.45492,39.95208
1327,116.46038,39.90717
1328,116.48305,39.9697
1329,116.37408,39.93148
1330,116.40158,39.96735
1331,116.4258,39.85814
1332,116.64491,39.86106
1333,116.47596,39.91433
1334,116.46302,39.98503
1335,116.45631,39.9081
1336,116.53666,39.93146
1337,116.4912,39.90681
1338,116.4669,39.92742
1339,116.58475,39.92047
1340,116.27597,39.94514
1341,116.34924,39.95005
1342,116.53884,40.0243
1343,116.30345,39.93106
1344,116.19118,39.88784
1345,116.40723,39.90667
1346,116.37795,39.84856
1347,116.36338,39.94669
1348,116.42759,39.94186
1349,116.36507,39.95302
1350,116.41893,39.95015
1351,116.35618,39.88191
1352,116.42583,39.89225
1353,116.30773,39.93946
1354,116.36262,39.93124
1355,116.35303,39.86698
1356,116.3427,39.93835
1357,116.26745,39.90324
1358,116.46424,39.90688
1359,116.41256,39.85585
1360,116.33889,39.91269
1361,116.35531,39.95315
1362,116.36182,39.82561
1363,116.27466,39.9232
1364,116.48368,39.92782
1365,116.37472,39.96702
1366,116.3388,39.73815
1367,116.38561,39.96715
1368,116.36662,39.88784
1369,116.36174,39.9392
1370,116.44079,39.80076
1371,116.39956,39.8867
1372,116.45668,39.98497
1373,116.42496,39.8009
1374,116.25496,40.12016
1375,116.36683,39.97549
1376,116.32604,39.93725
1377,116.4513,39.95439
1378,116.43094,39.9679
1379,116.4063,40.00098
1380,116.42449,39.90158
1381,116.41437,39.99008
1382,116.48392,39.97895
1383,116.65204,40.11609
1384,116.5058,40.0102
1385,116.45297,39.93223
1386,116.47559,39.86235
1387,116.31943,39.93368
1388,116.42266,39.93174
1389,116.40308,39.9321
1390,116.34871,39.91257
1391,116.39919,39.93212
1392,116.32938,39.91202
1393,116.44927,39.93137
1394,116.42829,39.87947
1395,116.56357,39.9231
1396,116.4714,39.91455
1397,116.45438,39.94781
1398,116.4395,39.90238
1399,116.40643,39.90109
1400,116.3503,39.91502
1401,116.7138,39.83741
1402,116.54957,40.02774
1403,116.4196,40.03762
1404,116.58476,39.92425
1405,116.48157,39.83205
1406,116.69561,39.81329
1407,116.20225,39.90694
1408,116.43746,39.90523
1409,116.27682,39.86079
1410,116.48416,39.98973
1411,116.35443,39.97526
1412,116.41242,39.88605
1413,116.49706,39.99961
1414,116.38301,39.85576
1415,116.41508,39.88251
1416,116.53834,40.0598
1417,116.4833,39.87968
1418,116.30414,39.9079
1419,116.74236,40.06301
1420,116.4059,39.89955
1421,116.45467,39.892
1422,116.37196,39.94755
1423,116.42334,39.86984
1424,116.34915,39.99269
1425,116.38035,39.96884
1426,116.3709,39.92113
1427,116.32809,39.97532
1428,116.50764,40.02287
1429,116.41903,39.95739
1430,116.43462,39.90704
1431,116.31403,39.89496
1432,116.41785,39.98748
1433,116.27761,39.89894
1434,116.30396,39.94072
1435,116.30866,39.99843
1436,116.30458,39.88549
1437,116.56518,40.07116
1438,116.29423,39.91739
1439,116.35795,39.9175
1440,116.4338,39.96613
1441,116.34714,39.88716
1442,116.2141,39.90612
1443,116.34776,39.87587
1444,116.32827,39.9649
1445,116.29666,39.8868
1446,116.37437,39.96674
1447,116.41169,39.91234
1448,116.3997,39.94763
1449,116.28808,39.86398
1450,116.30862,39.93126
1451,116.19246,39.8475
1452,116.58537,40.05323
1453,116.39698,39.85057
1454,116.27143,39.89906
1455,116.37905,39.90593
1456,116.62126,39.91279
1457,116.43252,39.89231
1458,116.5681,39.8639
1459,116.34591,39.93905
1460,116.41212,39.95923
1461,116.45572,39.92649
1462,116.46418,39.97071
1463,116.39579,39.85577
1464,116.28371,39.83052
1465,116.37218,39.91113
1466,116.41086,39.80193
1467,116.41446,39.98777
1468,116.4151,39.87002
1469,116.35842,39.85822
1470,116.47621,40.0446
1471,116.41031,39.94701
1472,116.30991,39.96411
1473,116.3402,40.02205
1474,116.42903,39.9112
1475,116.2476,39.96865
1476,116.27745,39.9402
1477,116.37923,39.96642
1478,116.49887,40.02408
1479,116.41832,39.90786
1480,116.36448,39.96624
1481,116.38749,39.95118
1482,116.45579,39.89756
1483,116.38802,39.90609
1484,116.40321,39.92825
1485,116.47174,39.90572
1486,116.26567,39.94213
1487,116.45553,39.94149
1488,116.2681,39.89045
1489,116.34624,39.93775
1490,116.41114,39.95775
1491,116.2777,39.90635
1492,116.29667,39.88517
1493,116.46231,39.89583
1494,116.27749,39.85335
1495,116.29512,39.88362
1496,116.41247,39.89221
1497,116.31451,39.88762
1498,116.41183,39.96719
1499,116.41577,39.85858
1500,116.35326,39.84676
1501,116.46153,39.87227
1502,116.36811,39.89473
1503,116.37276,39.85552
1504,116.44152,39.97147
1505,116.34652,39.86654
1506,116.4181,39.98253
1507,116.41238,39.94788
1508,116.30416,39.90293
1509,116.32983,39.98509
1510,116.44045,39.91609
1511,116.45636,39.98463
1512,116.4507,39.8632
1513,116.44422,39.93053
1514,116.48305,39.9699
1515,116.34987,39.77478
1516,116.5777,40.00215
1517,116.30288,39.95603
1518,116.48382,39.96747
1519,116.32735,39.9059
1520,116.47498,39.96543
1521,116.57277,40.00058
1522,116.34737,39.91463
1523,116.47127,39.9217
1524,116.48731,39.7966
1525,116.31665,39.927
1526,116.42099,39.90702
1527,116.45155,39.91885
1528,116.40994,39.8959
1529,116.43965,39.92187
1530,116.39894,39.93221
1531,116.40829,39.88702
1532,116.34645,39.9221
1533,116.42842,39.93958
1534,116.4908,40.01643
1535,116.41418,39.872
1536,116.49858,39.97168
1537,116.39883,39.97387
1538,116.45702,39.9123
1539,116.5359,39.94025
1540,116.41101,39.93143
1541,116.38703,39.98674
1542,116.45859,39.98769
1543,116.49784,40.03251
1544,116.43672,39.94583
1545,116.58307,40.07494
1546,116.4786,39.97672
1547,116.49285,39.99843
1548,116.45538,39.90081
1549,116.37487,39.97308
1550,116.36793,39.90585
1551,116.47377,39.98508
1552,116.3093,39.93892
1553,116.41487,39.90081
1554,116.54948,40.06582
1555,116.50812,40.01074
1556,116.39493,39.86412
1557,116.4753,39.98754
1558,116.51142,40.0952
1559,116.54325,39.90825
1560,116.41841,40.06126
1561,116.3428,39.88097
1562,116.46082,39.95939
1563,116.39481,39.96706
1564,116.34206,39.89556
1565,116.35369,39.9953
1566,116.37902,39.96179
1567,116.29549,39.94385
1568,116.34925,39.93909
1569,116.3487,39.99217
1570,116.3267,39.9369
1571,116.41149,39.96953
1572,116.45402,39.95262
1573,116.675,40.11786
1574,116.27926,39.94042
1575,116.53709,40.11546
1576,116.41515,39.94806
1577,116.34245,39.89208
1578,116.47227,39.98724
1579,116.43589,39.94159
1580,116.44194,39.90274
1581,116.37954,39.88804
1582,116.55606,40.10628
1583,116.30932,39.99542
1584,116.31938,39.96736
1585,116.36861,39.93035
1586,116.3105,39.90603
1587,116.19258,39.91452
1588,116.31231,39.93116
1589,116.40913,39.85262
1590,116.19157,39.92575
1591,116.27522,39.92315
1592,116.22505,39.92358
1593,116.34001,39.90373
1594,116.30876,39.89561
1595,116.32376,39.97959
1596,116.40524,39.90854
1597,116.44951,39.89468
1598,116.31552,39.98643
1599,116.43803,39.89444
1600,116.37012,39.90658
1601,116.25867,39.92768
1602,116.47827,39.97537
1603,116.43238,39.86453
1604,116.47165,39.90747
1605,116.3369,39.90395
1606,116.44492,39.88028
1607,116.4028,39.9283
1608,116.38987,39.93882
1609,116.54062,40.0248
1610,116.40028,39.8994
1611,116.65513,39.86208
1612,116.41522,39.94813
1613,116.37865,39.88531
1614,116.37907,39.9755
1615,116.56686,40.07151
1616,116.42504,39.96078
1617,116.31497,39.90754
1618,116.46566,39.9707
1619,116.31155,39.88685
1620,116.41319,39.89178
1621,116.42732,39.85753
1622,116.35886,39.84981
1623,116.36808,39.88422
1624,116.32764,39.82941
1625,116.3737,39.85571
1626,116.60692,40.03408
1627,116.37402,39.97895
1628,116.41815,39.98013
1629,116.3596,39.91272
1630,116.41895,39.90343
1631,116.38057,39.86175
1632,116.43742,39.92752
1633,116.33415,39.8865
1634,116.41072,39.9229
1635,116.30447,39.91728
1636,116.30555,39.94367
1637,116.31723,39.87094
1638,116.42301,39.8898
1639,116.28888,39.86762
1640,116.18044,39.92134
1641,116.32627,39.86682
1642,116.4313,39.91194
1643,116.3525,39.93922
1644,116.35708,39.89646
1645,116.40565,39.87051
1646,116.32054,39.88088
1647,116.29934,39.96709
1648,116.36816,39.86746
1649,116.36059,39.90595
1650,116.27723,39.89236
1651,116.49057,39.8819
1652,116.4368,39.894
1653,116.43774,39.8575
1654,116.34834,39.86828
1655,116.5678,39.88996
1656,116.34204,39.8949
1657,116.45408,39.86631
1658,116.45845,39.92745
1659,116.38582,39.899
1660,116.68962,39.89131
1661,116.40793,39.85524
1662,116.35041,39.90695
1663,116.41576,39.86035
1664,116.32966,39.86746
1665,116.29539,39.82919
1666,116.53384,39.90808
1667,116.35635,39.93916
1668,116.24145,39.93702
1669,116.52421,39.91585
1670,116.40029,39.98712
1671,116.21291,39.92338
1672,116.28185,39.95603
1673,116.31822,39.94507
1674,116.25869,39.90624
1675,116.57828,40.04612
1676,116.31516,39.8468
1677,116.35006,39.914
1678,116.35108,39.96652
1679,116.36792,39.89791
1680,116.34039,40.02987
1681,116.46537,39.9833
1682,116.34111,39.96628
1683,116.34943,39.84464
1684,116.34916,39.94013
1685,116.3738,39.93095
1686,116.37697,39.88215
1687,116.34752,39.74184
1688,116.33932,39.82685
1689,116.36572,39.98613
1690,116.47598,39.97775
1691,116.32756,39.97672
1692,116.34938,39.93731
1693,116.43115,39.99091
1694,116.40938,39.8409
1695,116.31938,39.97492
1696,116.3032,39.95368
1697,116.47614,39.97801
1698,116.34771,39.9851
1699,116.58258,40.0581
1700,116.41472,39.85568
1701,116.33875,39.8214
1702,116.2704,39.90649
1703,116.2947,39.94965
1704,116.30323,39.89676
1705,116.42745,39.90694
1706,116.46092,39.90768
1707,116.3638,39.85455
1708,116.32733,39.93185
1709,116.28242,39.92919
1710,116.38957,39.90366
1711,116.41523,39.85992
1712,116.44221,39.92147
1713,116.50135,39.8996
1714,116.42745,39.84993
1715,116.54584,40.02664
1716,116.44553,39.95803
1717,116.47186,39.9087
1718,116.44357,39.94638
1719,116.37399,39.8501
1720,116.37584,39.94737
1721,116.37456,39.84901
1722,116.41483,39.89587
1723,116.41093,39.92835
1724,116.3314,39.90888
1725,116.44471,39.88087
1726,116.44925,39.9346
1727,116.34819,39.97434
1728,116.41161,39.97199
1729,116.41489,39.88012
1730,116.26045,39.96846
1731,116.42242,40.04193
1732,116.27935,39.92652
1733,116.26796,39.91131
1734,116.5411,40.02498
1735,116.18919,39.94663
1736,116.30313,39.95538
1737,116.37664,39.90539
1738,116.29288,39.92811
1739,116.30542,39.89693
1740,116.46633,39.98243
1741,116.32281,39.9053
1742,116.27244,39.86963
1743,116.41477,39.8771
1744,116.25073,39.85826
1745,116.58729,40.07717
1746,116.33616,39.89698
1747,116.41099,40.00394
1748,116.31522,39.89679
1749,116.44211,39.89937
1750,116.38126,39.99088
1751,116.43881,39.89829
1752,116.39027,40.00851
1753,116.36827,39.9099
1754,116.44439,39.91879
1755,116.35523,39.95673
1756,116.38915,40.03088
1757,116.41032,39.94751
1758,116.43878,40.01805
1759,116.39491,39.94759
1760,116.33482,39.92688
1761,116.32885,39.95792
1762,116.27875,39.92667
1763,116.27567,39.86682
1764,116.41357,39.8546
1765,116.44845,39.93232
1766,116.34373,39.89982
1767,116.48401,39.88375
1768,116.37479,39.97555
1769,116.29978,39.88865
1770,116.47863,39.98172
1771,116.34079,39.89068
1772,116.3492,39.93523
1773,116.42164,39.94806
1774,116.33299,39.96726
1775,116.36968,39.88517
1776,116.584,40.07959
1777,116.30175,39.98431
1778,116.58335,40.07595
1779,116.27337,39.95095
1780,116.42172,39.91364
1781,116.35473,39.93923
1782,116.4919,39.92172
1783,116.41789,39.99032
1784,116.5956,40.04669
1785,116.48492,39.79997
1786,116.45996,39.98663
1787,116.42633,39.88297
1788,116.44301,39.92553
1789,116.49467,39.74052
1790,116.37584,39.90566
1791,116.30073,39.96949
1792,116.43924,39.85531
1793,116.47224,39.97121
1794,116.43352,39.95946
1795,116.41354,39.83115
1796,116.25864,39.90304
1797,116.27803,39.84578
1798,116.19414,39.81721
1799,116.31153,39.87911
1800,116.20103,39.81158
1801,116.42648,40.02497
1802,116.37053,39.88801
1803,116.44697,39.92559
1804,116.48169,39.98762
1805,116.45451,39.93231
1806,116.41906,39.94995
1807,116.38045,39.94762
1808,116.46441,39.92894
1809,116.3036,39.95208
1810,116.40262,39.87167
1811,116.35043,39.93109
1812,116.37289,39.89855
1813,116.57574,39.91319
1814,116.34249,39.89308
1815,116.39667,39.91466
1816,116.46082,40.00721
1817,116.36613,39.94743
1818,116.40603,39.89966
1819,116.31884,39.974
1820,116.27005,39.94541
1821,116.24288,40.04458
1822,116.46305,39.97076
1823,116.58155,40.0766
1824,116.41178,39.97412
1825,116.43758,39.92805
1826,116.44983,39.88027
1827,116.4393,39.85216
1828,116.33561,39.88852
1829,116.43486,39.91392
1830,116.37586,39.88785
1831,116.41934,39.94227
1832,116.45584,39.94091
1833,116.58535,39.91512
1834,116.51698,40.0334
1835,116.44904,39.89757
1836,116.51665,40.02323
1837,116.58243,40.06384
1838,116.40307,39.96747
1839,116.3258,39.98441
1840,116.41956,39.90704
1841,116.5052,39.93725
1842,116.27804,40.01843
1843,116.31454,40.06423
1844,116.32526,39.96629
1845,116.34644,40.00034
1846,116.56425,40.06145
1847,116.30823,40.01927
1848,116.32938,40.04618
1849,116.33942,39.782
1850,116.446,39.81185
1851,116.30376,39.93262
1852,116.29842,39.88044
1853,116.40626,39.87073
1854,116.48321,39.97895
1855,116.42992,39.90061
1856,116.38077,39.84923
1857,116.44725,39.90249
1858,116.37792,39.89829
1859,116.38802,39.85755
1860,116.25489,39.88951
1861,116.28986,39.95028
1862,116.36739,39.92214
1863,116.44205,39.89317
1864,116.30808,39.98279
1865,116.28205,39.8592
1866,116.30131,39.87965
1867,116.26912,39.95098
1868,116.4721,39.96434
1869,116.30414,39.8903
1870,116.29485,39.97805
1871,116.37925,39.93183
1872,116.29364,40.04679
1873,116.23686,40.04708
1874,116.32881,39.93677
1875,116.31713,40.03843
1876,116.28208,40.00764
1877,116.39426,39.9675
1878,116.49616,39.99877
1879,116.26636,40.02842
1880,116.3537,39.86644
1881,116.39327,39.85549
1882,116.34341,39.89539
1883,116.33284,39.88347
1884,116.34733,39.92687
1885,116.45653,39.94823
1886,116.38089,39.8626
1887,116.343,39.89535
1888,116.37436,39.97061
1889,116.34504,39.94232
1890,116.32331,40.05411
1891,116.49231,39.99604
1892,116.35807,39.86671
1893,116.47447,40.00079
1894,116.34272,39.87975
1895,116.5057,40.01065
1896,116.48441,39.95266
1897,116.32792,39.92644
1898,116.46322,40.01012
1899,116.485,39.87122
1900,116.30037,39.91161
1901,116.49018,39.90693
1902,116.45466,39.88329
1903,116.57185,39.901
1904,116.5914,39.90844
1905,116.35049,39.9434
1906,116.38252,39.94526
1907,116.40091,39.90654
1908,116.38181,39.97466
1909,116.42103,39.89206
1910,116.44902,39.95531
1911,116.34913,39.94129
1912,116.3959,39.97166
1913,116.36692,39.92752
1914,116.24695,39.92532
1915,116.48374,39.94551
1916,116.50838,40.01068
1917,116.47202,40.00997
1918,116.41125,40.0253
1919,116.35107,39.99213
1920,116.68352,39.98529
1921,116.45844,39.8994
1922,116.7431,39.97816
1923,116.58552,39.9146
1924,116.68755,39.93091
1925,116.4227,39.90707
1926,116.50218,40.00489
1927,116.44038,40.01762
1928,116.41469,39.79758
1929,116.3112,40.05076
1930,116.4723,40.00183
1931,116.38503,39.98697
1932,116.44304,39.94694
1933,116.46513,39.88306
1934,116.33853,39.93116
1935,116.40592,40.102
1936,116.43857,39.94993
1937,116.41741,39.98753
1938,116.45539,39.88339
1939,116.41688,39.95596
1940,116.37921,39.88826
